id,tweet,label
9732,special app for valentine 360 #idol #girl #rt poem #iphone #valentineapp 400 ,1.0
9733,aweeee cute thing to wake up to #iphonex #zebra #the #pattern ,1.0
9734,man twitter is gettin boring y the # ppl here are not talkin plz am bored talk abt something abt #disney #iphone #cricket,1.0
9735,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow ik,1.0
9736,photo a fake btch #thatstheshitidontlike #selfie #sweatpants #swag #tanktop #minniemouse #iphone,1.0
9737,oh i cant wait to go to #bab #waiting thank you #samsung for the invitation pictwittercomxpjomlpk5s,1.0
9738,thats a big computer screen bro #samsung #32 #hdmi #fuckie9 #purochrome and rprefrence #ho,1.0
9739,come to fall folly #beautiful #iphone #htc #android #texas #10likes #1 prestonwood baptist church,1.0
9740,my only love #legs #life story #emo #like #insta #italy #iphone #instagood #instalover,1.0
9741,appletweets it is a disservice that apple didnt warn u to backup everything Before taking io 6 update my phone is also ruined,0.0
9742,i know ive said this before like a million time but i just wanted to say again i hate apple,0.0
9743,the future so bright gotta wear #shades #profile #iphone #vancouver #wpshades,1.0
9744,when your phone magically go from 42 to 1 in 3 second then dy 2 minute later,0.0
9745,oppomobileindia it been 2 day i have sent you the mail but still no response #shitservice,1.0
9746,life is good good kid boy baseball short sleeve tshirt tee size xl 1214 #lifeisgoodkids #smile #healthy #nyc #breakfast #faith #goodday #apple #change #brooklyn #respect #italian #bestfriends #fruit #behappy #shoplocal #lifeisgood  via ebay,1.0
9747,#apple owns the virtual page turn because they made it first so i own the moon because i landed there first,1.0
9748,dassler swimming #water #beach #dog #swimming #cute #sony #cybershot la animastucacas,1.0
9749,welcome to my world baby #gift #birthday #apple #ipod #nano #bahrain #bahraini1983 #watch #iwatch,1.0
9750,#iphone6 #128 #gb #spacegray ist da Heart #juhu #berlin #apple #applestore #wait #longtime,1.0
9751,stream nicki minajs new al# queen here #nickiminaj #onikamaraj #instagram #instanicki #queen #nicki #minaj #new #iphone #roman #barbie #barbz #teamminaj #follow4follow #like #comment #freedompictwittercomlwqepippx3,1.0
9752,i have the best boyfriend him #vacation #missyou #iphone #instagram #photooftheday #boyfriend,0.0
9753,15 day until my birthday aka 15 day until i get my new phone #teamdroid,0.0
9754,our light our lightæ #goodnight #light #night #iphonesia #instagram #iphone #jj,1.0
9755,am i wrong Heart #song #music #cuadrados #red #iphone #selfie #bf Happyfaceorsmiley,1.0
9756,apple just submitted a claim to have 8 samsung phone pulled from the u market #apple youre sounding like hitler #dictators,1.0
9757,anyone watch the apple keynote i sure a # didnt #opensource,1.0
9758,stupid shitty hateful phone ha been completely wiped #gutted #angry #irritated #annoyed #hateiphones,1.0
9759,got my gift to me #sogreatful #iphonex #nov3rd #deadbeatmyass# #apple #fanboy #stat ,1.0
9760,the girl #blackpug #pug #cute #girl #dog #pugofinstagram #like #follow #followme #followers #fashion #pugs #pig #fat #black #iphone,1.0
9761,of course i buy the ipod nano and 2 month later a new one come out,0.0
9762,good morning #iphonecase #donuts #iphone #fashion #style #stylish #appbreeze #cute,1.0
9763,dot  steemit  #dots #nature #naturephotography #small #gallery #life #look #new #steem #steemit #steemithelp #steemitphoto #steemitphoto #steemitblog #follow #sony #sonylens #sonyphoto #sonyphotography #photofeed #feed #colorphotography #wow #top,1.0
9764,me being silly with my prince #instatext #instaboy #iphone #gaylove #gay #gaytext bite #gay,1.0
9765,scary skinny janice dickinson #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,1.0
9766,right i cant cope my phone wont turn on jesus this is my worst nightmare Frownsadandryorpouting help apple,1.0
9767,thanks apple for yet another useless app for something i dont have or want thats just going to take space up on my phone,0.0
9768,kelly dodds shame rhoc star #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,1.0
9769,one for me one for you #iphonex #a11bionicchip #couplephone #you #me #gaylove manila,1.0
9770,stampede of electronic head #electronic #dance #dancing #celebration #people #samsung,1.0
9771,how doe 1 get anyone to help at the #applestore everyones #busy no 1 say hello no procedure on how to wait to be helped,0.0
9772,margaret blue new iphone case #iloveher #friend #girl #margaret #blue #summer2012 #hand #iphone #cas,1.0
9773,so this is what i got today yay #samsung #newyear #2013pictwittercomzyd5ywaj,1.0
9774,no iphone my headphone are not connected give me sound god # it #iphone #apple,0.0
9775,meet mr appstashstic #littlesticker he make your #iphone #fun #sir #new #funny #like #likes,1.0
9776,buy now #fashion #style #luxury #sundayfunday #sexy #hot #iphone #usa #canada #toronto pictwittercomozffqgg8mj,1.0
9777,thank You daddy #samsung #galaxy #note4 #s3 #was #broken #my #new #baby #life #piece #of #me,1.0
9778,there seriously another new itunes they keep getting worse never workallow me to out music on my phone,0.0
9779,downtown shoot #engagement #adrianandjanaphotography #cute #ig #igers #iglove #iphone #instagram #i,1.0
9780,#me #boy #gay #dreams #nite #hamaca #mexico #yucatan #man #iphone loveeee,1.0
9781,#birthday #sangeetha #reddy #bday #blash #sony bm #have #nice #day fashion signature #wishes #you,1.0
9782,preparation is always a key to success #oneplus #birthday #london #shoreditch #fnatic,1.0
9783,#amazing #sony vclhg0758 high performance wide conversion lens x07 for 58mm diameter lens ,1.0
9784,this is absolutley ridiculous it been nearly 7 week since i order my iphone #aaaarggg #stressed,0.0
9785,the iphone is a piece of # but i love it,1.0
9786,god some people really way to kick a man while he down #apple #stock holder,1.0
9787,buying a new imac #apple #fantastic #computer #amazing #life #yummy #best #good #gadgets #photoofthedaypictwittercom0sdalvzx2i,1.0
9788,fuck you siri get used to it #hateyou #siri #apple #fuck #you,0.0
9789,had to reboot this stilly iphone5 wouldny turn on think it time for a new phone #apple #pileofpish,0.0
9790,yo new member in da house #sony #play #station #3 #just #bought #new s #thanks,1.0
9791,new phone sony experia z3 compact black whoop #new #phone #sony #experia #compact,1.0
9792,lookie what i #bought for #myself my very #own #samsung #galaxy #tab270 #white #tech,1.0
9793,work area #apple #macbook #macbookpro #work #writing #apple #computer #hustle #like4like,1.0
9794,flower #me #flowers #indonesiaflowers #indonesia #picture #agricultur #simple #samsung ,1.0
9795,new iphone case #new #iphone #case #louise #tomlinson #tommo #directioner #onedirection,1.0
9796,#selfie #atitud #snapchat #h #school #cobach01 #wet #motorola #motoselfie cobach 01,1.0
9797,Frownsadandryorpouting i want my sony discman back that never let me down #brokenipod #noreason #sadface,1.0
9798,dear #apple how come #macbook pic from this distance it cost 4x more than an #iphone yet,1.0
9799,photo 704musicentertainment #quotes #instagood #insta# #sexy #weed #iphone #cute #kicks #summer,1.0
9800,remember shooting funtime heppppp pannnnn #me #shooting ##camera #sony #pmw #ex3 ,1.0
9801,im a happy boy after a great week at vadstena i went home to pick up my new macbook air 13 #apple,0.0
9802,30 min on hold with apple and still counting just to make an appointment my phone is now a hand warmer #apple,1.0
9803,angeladelusa im not deleting shit im trying to import my picture onto my mac but oh hey it doesnt have any memory either,0.0
9804,after 7 week of waiting apple decided to ship my phone apple #pissed,0.0
9805,an evening out at a pub in hoxton #portrait #canpubphoto #streetphotography #dailylife #pub #social #socialise #availablelight sonyuk sonyproeurope #sonyrxmoments #sony #rx1r2 #rx1rii #rx1rm2 lightroom alienskin #myexposureedit,1.0
9806,just straight killing en #twitch #stream #mixer #gaming #games #youtube #live #supportsmallstreamers #watch #streaming #new #fun #veriaty #veriatystream #watchmixer #asianstreamer #twitchkittens #arenaofvalor #aov #iphonex pictwittercombcemcjnnfz,1.0
9807,#samsung #repaired #smashedscreen #screenrepairs #a3 ryan pc repair ryan newell,1.0
9808,instead of writing in my journal im on hold with apple to get this update cancelledfucking cool Winkorsmirk,0.0
9809,every time i open itunes it asks me to download a new version i need a zune karsipan,0.0
9810,mmm cupcake #cupcake #yummy #chocolate #topping #denmark #iphone #instagram #picture #mmm #twitter #fa,1.0
9811,so apparently there are siri minute you have to pay to use siri #verizon and too #apple,0.0
9812,starting the school day with 100 an being at 10 right now iphone,1.0
9813,why is my iphone battery so shit it so annoying if i ever wanna go somewhere is always on like 20 #fuckoff #ihateyou,0.0
9814,i have over 100 diffrent cd to download to itunes because you cant transfer from your ipod to itunes,0.0
9815,#cut #apple ¢ #suck #lollypop ¢this 6th sep  pim pom party   a lollypop league   6th september,1.0
9816,#easter from #foodiefrolics #kusmitea #sweetlove #pairing w #banana #apple #cinnamon,0.0
9817,photo #flashbackfriday #summer #camp #throwback #heart #life #iphone #instagram #retro taken with,1.0
9818,i having a stand for my #iphone too many #selfies to choose from #selfish #selfizza #pinkhair,1.0
9819,i packed everything in my bag except for mywait for itiphone dongle for my headphone #apple,1.0
9820,well this is just a bit exciting #life #change #so #hellyeah #game #changer #samsung,1.0
9821,despatch 4 ig friends#iphoneography #iphonesia #instagram #iphone #iphone4 #photooftheday #popular,1.0
9822,michael l android anyone #apple #iphone #microsoft #att ® gnudarwin action blog 2707,1.0
9823,okay fuck you too siri #trouble #in #paradise ## #lol #iphone,1.0
9824,i sooo love my icon HappyfaceorsmileyConfusion #cute #iphone #4s #icons #themes #leopard #ribbons,1.0
9825,ipod and laptop charger have both broken randomly and stopped working on me and i replaced both of them last year #apple #you,0.0
9826,iphones suck so bad randomly heating up turning off and wont turn back on and automatically thinking everyone ha an iphone #apple,0.0
9827,photo #condom #louisvuitton #fashion #fashionable ## #instagram #iphone #iphonesia taken with,1.0
9828,#hateapple #apple#appletv is some halfassed tim cook # burgled service who can take an money first,0.0
9829,#working in #cabo #sunset #whataview #beach #sea #sunsetporn #loscabos #iphone #colors #pool #wanderlust by pictwittercomd9bz9qftzf,1.0
9830,apple working on iphone 6 running on ios7 why wasnt #iphone5 #flopshow enough for no reason p,0.0
9831,the thought of you #metromanb7 #weekdays #selfie #friends #foes #friday #iphone #spawn r #art #purpose #nature #humanity #piano #music #passionpictwittercom1bqdvbfqq4,1.0
9832,i watched this #klip #goodnight #klip #sleep #restful #tuesday #bedtime #iphone #vlog ,1.0
9833,my #samsung galaxy #s4 #screen fixed all thanks to saba for sorting it out,1.0
9834,one more time be #madrid #samsung #living #life #enjoy #friends #gym #walk,1.0
9835,aroma cafe #mavericks #nba #eilat #holiday #me #iphone #likes4likes #followme #tagsforlikes ,1.0
9836,just go up link in bioConfusion #newest #game #ios #appstore #smile #apple #videogames,1.0
9837,polkaudio give me one pair of defective headphone customer service then sends me another defective pair #hopeyouhearthis #sony,1.0
9838,and now i am downloading io 113 to my ipod and wondering what fresh # it will bring with it apple #conflicted #firstworldproblems,0.0
9839,my real phone work perfectly after 3 year this iphone 3gs or whatever the # it is freeze constantly and is just horrible,1.0
9840,#apple #fuckyou the fucking mac calendar 1 is now off fucking center too gizmodo #news,0.0
9841,i hate when an arabian a # answer the call when i call a big a company yo idk wat the fuck your saying #apple,0.0
9842,i like #sony #xperia #m5 #random #picoftheday #gadget #tech,1.0
9843,siri i knew i liked you #siri #iphone #funnyasfuck #whatdoesthefoxsay #haha,1.0
9844,photo i am calm this time please no security ha #god is #great #apple #stores #new #phone #8th is,0.0
9845,pulsemeter #hate and #friendship with genie the shaker that answer your question is now v11 #iphone #app,1.0
9846,u2s new al# ha infiltrated my playlist i already have enough dodgy music i dont need this rubbish a well #u2 #apple,1.0
9847,shana tova happy new #jewish year from secretartist and #obama #shanatova #apple #honey,0.0
9848,rt engadget apple pull vlc from the itunes store just another reason to and their draconian practice,1.0
9849,gift from my wife for her hubby aani #meemalif #locker #gifts #iphone #perfumemyfvrtone #locketm,1.0
